REP_DATE,CAD_date_time,SEX,APD_RACE_DESC,PERSON_SEARCHED_DESC,REASON_FOR_STOP_DESC,CORRECTED_search_discovered,RACE_KNOWN,X_COORDINATE,Y_COORDINATE
12/15/2017,12/15/2017,M,WHITE,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,101,678","10,059,314"
10/16/2017,10/16/2017,F,HISPANIC OR LATINO,NO = 2,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,124,997","10,107,142"
12/26/2017,12/26/2017,M,WHITE,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,119,173","10,061,567"
1/28/2017,1/28/2017,M,WHITE,YES = 1,CALL FOR SERVICE,CASH,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,099,902","10,028,608"
1/8/2017,1/8/2017,M,HISPANIC OR LATINO,NO = 2,,,,"3,113,298","10,042,933"
1/26/2017,1/26/2017,M,BLACK,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,124,657","10,087,530"
1/26/2017,1/26/2017,M,HISPANIC OR LATINO,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,116,443","10,063,724"
2/1/2017,2/1/2017,M,BLACK,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,113,690","10,080,970"
1/3/2017,1/3/2017,M,BLACK,YES = 1,CALL FOR SERVICE,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,106,127","10,055,331"
1/10/2017,1/10/2017,M,BLACK,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,070,374","10,060,846"
1/12/2017,1/12/2017,M,WHITE,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,CASH,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,113,141","10,067,263"
1/1/2017,1/1/2017,F,HISPANIC OR LATINO,YES = 1,CALL FOR SERVICE,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,133,460","10,073,176"
1/9/2017,1/9/2017,F,HISPANIC OR LATINO,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,118,582","10,062,222"
1/1/2017,1/1/2017,M,HISPANIC OR LATINO,YES = 1,CALL FOR SERVICE,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,147,468","10,047,660"
1/27/2017,1/27/2017,M,BLACK,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,107,821","10,058,742"
1/2/2017,1/2/2017,M,BLACK,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,121,174","10,107,402"
1/17/2017,1/16/2017,F,HISPANIC OR LATINO,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,098,159","10,034,746"
1/25/2017,1/25/2017,M,BLACK,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,115,754","10,058,135"
1/25/2017,1/25/2017,F,ASIAN,YES = 1,CALL FOR SERVICE,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,101,584","10,044,173"
3/13/2017,3/12/2017,M,WHITE,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,WEAPONS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,099,105","10,057,015"
1/17/2017,1/17/2017,F,BLACK,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,128,949","10,092,804"
3/23/2017,3/23/2017,M,HISPANIC OR LATINO,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,129,700","10,092,439"
2/8/2017,2/7/2017,M,WHITE,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,127,224","10,114,601"
3/6/2017,3/6/2017,M,WHITE,YES = 1,CALL FOR SERVICE,ALCOHOL,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,112,983","10,105,772"
1/22/2017,1/22/2017,M,HISPANIC OR LATINO,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,125,170","10,079,627"
3/2/2017,3/2/2017,M,HISPANIC OR LATINO,NO = 2,,,,"3,132,465","10,107,419"
3/18/2017,3/18/2017,M,ASIAN,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,134,927","10,124,329"
4/1/2017,4/1/2017,M,BLACK,YES = 1,SUSPICIOUS PERSON / VEHICLE,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,141,981","10,115,939"
4/9/2017,4/9/2017,M,WHITE,YES = 1,CALL FOR SERVICE,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,143,722","10,036,750"
2/1/2017,2/1/2017,M,WHITE,NO = 2,,,,"3,117,512","10,046,380"
2/13/2017,2/13/2017,M,BLACK,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,125,699","10,077,684"
2/17/2017,2/17/2017,M,WHITE,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,WEAPONS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,112,559","10,068,401"
3/1/2017,3/1/2017,M,BLACK,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,136,772","10,086,090"
2/18/2017,2/18/2017,M,WHITE,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,116,996","10,069,598"
2/12/2017,2/12/2017,M,WHITE,YES = 1,CALL FOR SERVICE,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,095,333","10,098,385"
2/19/2017,2/19/2017,F,HISPANIC OR LATINO,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,108,011","10,073,150"
2/15/2017,2/15/2017,F,WHITE,YES = 1,CALL FOR SERVICE,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,101,535","10,033,741"
4/7/2017,4/6/2017,M,HISPANIC OR LATINO,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,,
2/27/2017,2/27/2017,M,HISPANIC OR LATINO,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,DRUGS,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,"3,114,314","10,030,807"
2/7/2017,2/7/2017,M,WHITE,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,114,000","10,069,718"
2/9/2017,2/9/2017,M,HISPANIC OR LATINO,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,121,598","10,088,550"
2/27/2017,2/26/2017,F,WHITE,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,WEAPONS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,103,743","10,132,361"
2/26/2017,2/26/2017,F,WHITE,YES = 1,CALL FOR SERVICE,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,122,561","10,120,458"
2/25/2017,2/25/2017,M,HISPANIC OR LATINO,YES = 1,CALL FOR SERVICE,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,107,975","10,044,940"
3/13/2017,3/13/2017,F,BLACK,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,131,179","10,112,408"
3/13/2017,3/13/2017,M,WHITE,NO = 2,,,,"3,129,070","10,108,325"
2/8/2017,2/8/2017,M,WHITE,YES = 1,VIOLATION OF CITY ORDIANCE,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,124,346","10,081,392"
2/10/2017,2/9/2017,M,BLACK,YES = 1,VIOLATION OF PENAL CODE,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,123,559","10,063,126"
2/16/2017,2/16/2017,F,HISPANIC OR LATINO,NO = 2,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,133,572","10,046,912"
2/27/2017,2/27/2017,M,HISPANIC OR LATINO,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,126,488","10,086,819"
3/26/2017,3/26/2017,F,WHITE,NO = 2,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,125,308","10,126,786"
3/17/2017,3/17/2017,M,HISPANIC OR LATINO,YES = 1,VIOLATION OF CITY ORDIANCE,NOTHING,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,"3,121,685","10,057,944"
4/3/2017,4/3/2017,M,BLACK,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,127,964","10,079,099"
3/29/2017,3/29/2017,M,HISPANIC OR LATINO,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,128,250","10,106,297"
3/29/2017,3/29/2017,M,HISPANIC OR LATINO,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,122,805","10,082,755"
3/16/2017,3/16/2017,M,HISPANIC OR LATINO,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,117,176","10,070,453"
3/25/2017,3/25/2017,M,HISPANIC OR LATINO,NO = 2,,,,"3,113,492","10,038,801"
4/13/2017,4/13/2017,M,WHITE,NO = 2,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,130,051","10,103,285"
3/17/2017,3/17/2017,M,BLACK,NO = 2,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,"3,095,213","10,144,162"
7/11/2017,7/11/2017,F,HISPANIC OR LATINO,YES = 1,OTHER,OTHER,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,"3,116,946","10,062,181"
4/26/2017,4/26/2017,M,WHITE,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,CASH,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,118,548","10,060,596"
4/18/2017,4/18/2017,M,BLACK,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,136,668","10,086,129"
5/1/2017,4/30/2017,M,HISPANIC OR LATINO,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,133,222","10,111,367"
4/22/2017,4/22/2017,M,HISPANIC OR LATINO,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,127,407","10,059,856"
5/8/2017,5/8/2017,M,WHITE,YES = 1,CALL FOR SERVICE,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,094,049","10,036,103"
4/19/2017,4/19/2017,M,BLACK,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,132,999","10,084,709"
4/26/2017,4/26/2017,F,HISPANIC OR LATINO,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,107,227","10,043,573"
5/4/2017,5/4/2017,M,WHITE,NO = 2,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,"3,130,487","10,103,752"
5/6/2017,5/6/2017,M,WHITE,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,110,593","10,078,323"
6/24/2017,6/24/2017,M,HISPANIC OR LATINO,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,114,320","10,040,303"
8/18/2017,8/18/2017,M,HISPANIC OR LATINO,YES = 1,SUSPICIOUS PERSON / VEHICLE,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,118,424","10,088,895"
7/21/2017,7/21/2017,M,WHITE,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,102,035","10,060,126"
10/26/2017,10/26/2017,F,HISPANIC OR LATINO,NO = 2,,,,"3,126,931","10,101,836"
5/19/2017,5/19/2017,M,HISPANIC OR LATINO,YES = 1,PRE-EXISTING KNOWLEDGE,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,122,221","10,103,040"
7/4/2017,7/4/2017,M,HAWAIIAN/PACIFIC ISLANDER,YES = 1,CALL FOR SERVICE,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,112,143","10,046,627"
7/5/2017,7/5/2017,M,BLACK,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,113,386","10,068,034"
6/27/2017,6/27/2017,M,BLACK,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,"3,128,177","10,078,460"
8/17/2017,8/17/2017,M,WHITE,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,104,994","10,053,369"
6/11/2017,6/11/2017,M,BLACK,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,122,264","10,075,440"
5/19/2017,5/19/2017,M,HISPANIC OR LATINO,NO = 2,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,127,552","10,105,353"
5/18/2017,5/18/2017,F,WHITE,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,129,674","10,101,234"
5/11/2017,5/11/2017,M,HISPANIC OR LATINO,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,112,438","10,071,078"
7/5/2017,7/5/2017,M,HISPANIC OR LATINO,NO = 2,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,110,810","10,049,059"
6/13/2017,6/13/2017,M,HISPANIC OR LATINO,YES = 1,VIOLATION OF CITY ORDIANCE,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,110,720","10,045,106"
6/29/2017,6/29/2017,F,HISPANIC OR LATINO,YES = 1,PRE-EXISTING KNOWLEDGE,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,131,724","10,060,679"
6/5/2017,6/5/2017,F,HISPANIC OR LATINO,YES = 1,CALL FOR SERVICE,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,124,418","10,050,603"
8/14/2017,8/14/2017,M,HISPANIC OR LATINO,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,"3,122,003","10,108,886"
8/21/2017,8/21/2017,M,HISPANIC OR LATINO,NO = 2,,,,"3,112,176","10,122,800"
1/3/2017,1/3/2017,M,HISPANIC OR LATINO,NO = 2,,,,"3,124,940","10,085,715"
8/7/2017,8/7/2017,F,HISPANIC OR LATINO,YES = 1,CALL FOR SERVICE,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,128,703","10,106,657"
8/11/2017,8/11/2017,M,HISPANIC OR LATINO,NO = 2,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,128,739","10,069,795"
7/9/2017,7/9/2017,M,BLACK,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,135,839","10,103,517"
7/27/2017,7/27/2017,M,WHITE,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,131,693","10,122,849"
8/18/2017,8/17/2017,F,HISPANIC OR LATINO,NO = 2,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,123,276","10,109,716"
9/11/2017,9/11/2017,M,HISPANIC OR LATINO,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,110,419","10,072,168"
9/7/2017,9/6/2017,M,HISPANIC OR LATINO,YES = 1,CALL FOR SERVICE,CASH,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,145,496","10,083,843"
8/22/2017,8/22/2017,F,BLACK,YES = 1,CALL FOR SERVICE,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,129,983","10,072,500"
9/6/2017,9/6/2017,F,HISPANIC OR LATINO,YES = 1,CALL FOR SERVICE,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,100,091","10,035,031"
9/1/2017,9/1/2017,M,BLACK,NO = 2,,,,"3,136,196","10,086,622"
9/10/2017,9/10/2017,M,WHITE,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,124,390","10,085,919"
8/19/2017,8/19/2017,M,BLACK,NO = 2,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,113,119","10,066,752"
9/2/2017,9/2/2017,F,WHITE,YES = 1,CALL FOR SERVICE,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,075,146","10,055,058"
9/1/2017,9/1/2017,M,BLACK,NO = 2,,,,"3,116,657","10,068,595"
9/5/2017,9/5/2017,F,HISPANIC OR LATINO,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,127,715","10,091,582"
10/13/2017,10/13/2017,M,WHITE,YES = 1,CALL FOR SERVICE,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,112,805","10,067,633"
10/28/2017,10/28/2017,M,HISPANIC OR LATINO,YES = 1,PRE-EXISTING KNOWLEDGE,OTHER,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,"3,125,277","10,090,245"
10/15/2017,10/15/2017,M,HISPANIC OR LATINO,NO = 2,,,,"3,122,759","10,078,906"
11/20/2017,11/20/2017,M,HISPANIC OR LATINO,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,097,333","10,051,175"
11/14/2017,11/14/2017,M,WHITE,YES = 1,SUSPICIOUS PERSON / VEHICLE,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,119,460","10,119,310"
11/17/2017,11/17/2017,F,HISPANIC OR LATINO,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,116,876","10,069,357"
11/20/2017,11/20/2017,M,BLACK,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,127,390","10,096,937"
11/19/2017,11/19/2017,M,WHITE,YES = 1,CALL FOR SERVICE,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,105,353","10,040,182"
10/31/2017,10/31/2017,F,HISPANIC OR LATINO,YES = 1,CALL FOR SERVICE,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,128,919","10,076,795"
11/7/2017,11/7/2017,F,WHITE,YES = 1,CALL FOR SERVICE,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,115,245","10,058,531"
11/11/2017,11/10/2017,M,HISPANIC OR LATINO,NO = 2,,,,"3,100,414","10,034,185"
10/11/2017,10/11/2017,M,BLACK,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,143,880","10,083,158"
10/12/2017,10/12/2017,M,WHITE,NO = 2,,,,"3,100,118","10,029,925"
8/29/2017,8/29/2017,F,HISPANIC OR LATINO,NO = 2,,,,"3,120,481","10,059,156"
9/18/2017,9/18/2017,F,BLACK,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,"3,126,259","10,072,617"
9/24/2017,9/24/2017,M,BLACK,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,131,018","10,061,867"
1/30/2017,1/30/2017,M,HISPANIC OR LATINO,NO = 2,,,,"3,135,485","10,115,117"
9/17/2017,9/17/2017,F,BLACK,YES = 1,CALL FOR SERVICE,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,116,573","10,071,998"
9/20/2017,9/20/2017,M,WHITE,YES = 1,CONSENSUAL CONTACT,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,110,718","10,052,849"
11/25/2017,11/25/2017,M,WHITE,YES = 1,SUSPICIOUS PERSON / VEHICLE,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,121,344","10,082,703"
12/8/2017,12/8/2017,M,BLACK,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,119,860","10,093,551"
11/22/2017,11/22/2017,M,HISPANIC OR LATINO,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,118,882","10,061,227"
11/21/2017,11/21/2017,F,WHITE,YES = 1,CALL FOR SERVICE,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,0,0
11/23/2017,11/22/2017,M,HISPANIC OR LATINO,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,130,956","10,108,150"
12/12/2017,12/12/2017,F,BLACK,YES = 1,OTHER,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,111,387","10,073,600"
11/27/2017,11/27/2017,F,WHITE,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,123,492","10,088,058"
12/17/2017,12/17/2017,M,HISPANIC OR LATINO,YES = 1,PRE-EXISTING KNOWLEDGE,DRUGS,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,"3,114,575","10,056,441"
12/11/2017,12/11/2017,M,HISPANIC OR LATINO,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,127,446","10,098,323"
12/30/2017,12/30/2017,F,HISPANIC OR LATINO,YES = 1,,NOTHING,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,"3,129,526","10,059,014"
12/26/2017,12/26/2017,M,HISPANIC OR LATINO,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,115,747","10,070,360"
