sex,race_known,reason_stopped,searched,search_based_on,search_found,race,arrest_date,arrest_time,lng,lat
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,YES = 1,INCIDENTAL TO ARREST,CASH,HISPANIC OR LATINO,2020-04-13,2020-04-13 01:26:00,-97.75393660232146,30.203291588744197
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,YES = 1,INCIDENTAL TO ARREST,CASH,HISPANIC OR LATINO,2020-01-12,2020-01-12 21:12:00,-97.7494023759614,30.185650367752803
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,YES = 1,INCIDENTAL TO ARREST,CASH,HISPANIC OR LATINO,2020-07-23,2020-07-23 04:19:00,-97.77887455687046,30.19301306269721
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,YES = 1,INCIDENTAL TO ARREST,CASH,HISPANIC OR LATINO,2020-11-17,2020-11-17 01:18:00,-97.81299972447815,30.179962689977167
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,YES = 1,INCIDENTAL TO ARREST,CASH,HISPANIC OR LATINO,2020-10-17,2020-10-17 00:36:00,-97.77890479280678,30.19785695321339
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,YES = 1,INCIDENTAL TO ARREST,CASH,HISPANIC OR LATINO,2020-03-24,2020-03-24 06:24:00,-97.72678007977379,30.198767426270212
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,YES = 1,INCIDENTAL TO ARREST,CASH,HISPANIC OR LATINO,2020-12-20,2020-12-20 00:55:00,-97.61725450063692,30.1793944280041
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,YES = 1,INCIDENTAL TO ARREST,CASH,HISPANIC OR LATINO,2020-09-19,2020-09-19 02:28:00,-97.80360553082048,30.22731346279648
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,YES = 1,INCIDENTAL TO ARREST,CASH,HISPANIC OR LATINO,2020-06-23,2020-06-23 22:01:00,-97.71036299830963,30.339179083655285
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,YES = 1,INCIDENTAL TO ARREST,CASH,HISPANIC OR LATINO,2020-01-02,2020-01-02 23:30:00,-97.7210423466502,30.35663364201859
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,YES = 1,INCIDENTAL TO ARREST,CASH,HISPANIC OR LATINO,2020-02-08,2020-02-08 19:19:00,-97.71738412468285,30.37306129979631
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,YES = 1,INCIDENTAL TO ARREST,CASH,HISPANIC OR LATINO,2020-03-13,2020-03-13 23:19:00,-97.69055369412665,30.37381499473151
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,YES = 1,INCIDENTAL TO ARREST,CASH,HISPANIC OR LATINO,2020-10-03,2020-10-03 00:18:00,-97.69359282794163,30.385159657935322
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,YES = 1,INCIDENTAL TO ARREST,CASH,HISPANIC OR LATINO,2020-07-10,2020-07-10 00:59:00,-97.70023986573709,30.33900736063952
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,YES = 1,INCIDENTAL TO ARREST,CASH,HISPANIC OR LATINO,2020-02-16,2020-02-16 23:58:00,-97.71995499551201,30.39898919726708
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,YES = 1,INCIDENTAL TO ARREST,DRUGS,HISPANIC OR LATINO,2020-05-21,2020-05-21 11:38:00,-97.74580422285248,30.18973618185851
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,YES = 1,INCIDENTAL TO ARREST,DRUGS,HISPANIC OR LATINO,2020-10-07,2020-10-07 23:31:00,-97.7095407254351,30.285703350736686
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,YES = 1,INCIDENTAL TO ARREST,DRUGS,HISPANIC OR LATINO,2020-09-07,2020-09-07 21:42:00,-97.70508436012933,30.25976961174777
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,YES = 1,INCIDENTAL TO ARREST,DRUGS,HISPANIC OR LATINO,2020-04-18,2020-04-18 11:37:00,-97.76072357149789,30.272442034715663
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,YES = 1,INCIDENTAL TO ARREST,DRUGS,HISPANIC OR LATINO,2020-06-15,2020-06-15 23:51:00,-97.68249621161462,30.29951753683769
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,YES = 1,INCIDENTAL TO ARREST,DRUGS,HISPANIC OR LATINO,2020-01-05,2020-01-05 02:57:00,-97.7054987102931,30.31217809219542
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,YES = 1,INCIDENTAL TO ARREST,DRUGS,HISPANIC OR LATINO,2020-08-01,2020-08-01 21:49:00,-97.6790328692871,30.262370724378034
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,YES = 1,INCIDENTAL TO ARREST,DRUGS,HISPANIC OR LATINO,2020-09-18,2020-09-18 08:07:00,-97.64473069833424,30.304393993761476
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,YES = 1,INCIDENTAL TO ARREST,DRUGS,HISPANIC OR LATINO,2020-05-16,2020-05-16 22:21:00,-97.64147488873101,30.303500537977804
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,YES = 1,INCIDENTAL TO ARREST,DRUGS,HISPANIC OR LATINO,2020-09-25,2020-09-25 00:27:00,-97.73202264342065,30.22125627318687
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,YES = 1,INCIDENTAL TO ARREST,DRUGS,HISPANIC OR LATINO,2020-07-21,2020-07-21 16:41:00,-97.73191683397906,30.21954066342264
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,YES = 1,INCIDENTAL TO ARREST,DRUGS,HISPANIC OR LATINO,2020-10-19,2020-10-19 17:52:00,-97.73348327000451,30.219938267283155
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,YES = 1,INCIDENTAL TO ARREST,DRUGS,HISPANIC OR LATINO,2020-11-14,2020-11-14 21:19:00,-97.72822634974125,30.21523287391888
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,YES = 1,INCIDENTAL TO ARREST,DRUGS,HISPANIC OR LATINO,2020-06-05,2020-06-05 13:28:00,-97.72715507061092,30.22759036163236
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,YES = 1,INCIDENTAL TO ARREST,DRUGS,HISPANIC OR LATINO,2020-03-10,2020-03-10 09:06:00,-97.69520475483728,30.230814248504856
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,YES = 1,INCIDENTAL TO ARREST,DRUGS,HISPANIC OR LATINO,2020-11-07,2020-11-07 21:05:00,-97.75425751273546,30.199810646192994
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,YES = 1,INCIDENTAL TO ARREST,DRUGS,HISPANIC OR LATINO,2020-03-15,2020-03-15 21:57:00,-97.74804910254535,30.197773968834564
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,YES = 1,INCIDENTAL TO ARREST,DRUGS,HISPANIC OR LATINO,2020-05-06,2020-05-06 01:08:00,-97.74505802454362,30.191118262844995
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,YES = 1,INCIDENTAL TO ARREST,DRUGS,HISPANIC OR LATINO,2020-05-21,2020-05-21 23:03:00,-97.799549817084,30.172450178990758
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,YES = 1,INCIDENTAL TO ARREST,DRUGS,HISPANIC OR LATINO,2020-09-04,2020-09-04 20:10:00,-97.76729737583979,30.188562581567922
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,YES = 1,INCIDENTAL TO ARREST,DRUGS,HISPANIC OR LATINO,2020-09-05,2020-09-05 02:51:00,-97.76528699223425,30.182369827945696
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,YES = 1,INCIDENTAL TO ARREST,DRUGS,HISPANIC OR LATINO,2020-03-16,2020-03-16 12:43:00,-97.72713720291833,30.168158003188335
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,YES = 1,INCIDENTAL TO ARREST,DRUGS,HISPANIC OR LATINO,2020-01-10,2020-01-10 00:06:00,-97.75231950939771,30.403907376678124
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,YES = 1,INCIDENTAL TO ARREST,DRUGS,HISPANIC OR LATINO,2020-12-02,2020-12-02 05:33:00,-97.83084493522965,30.18469945589891
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,YES = 1,INCIDENTAL TO ARREST,DRUGS,HISPANIC OR LATINO,2020-07-23,2020-07-23 04:56:00,-97.73356159512593,30.37575551372423
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,YES = 1,INCIDENTAL TO ARREST,DRUGS,HISPANIC OR LATINO,2020-12-30,2020-12-30 19:46:00,-97.69789700993027,30.36499158109093
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,YES = 1,INCIDENTAL TO ARREST,DRUGS,HISPANIC OR LATINO,2020-12-05,2020-12-05 02:17:00,-97.70058801330947,30.38736619378412
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,YES = 1,INCIDENTAL TO ARREST,DRUGS,HISPANIC OR LATINO,2020-03-02,2020-03-02 11:35:00,-97.70198635878843,30.389949987828697
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,YES = 1,INCIDENTAL TO ARREST,DRUGS,HISPANIC OR LATINO,2020-08-08,2020-08-08 23:58:00,-97.70268436646917,30.41948416169347
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,YES = 1,INCIDENTAL TO ARREST,DRUGS,HISPANIC OR LATINO,2020-09-18,2020-09-18 21:54:00,-97.71847731097967,30.390768480013882
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,YES = 1,INCIDENTAL TO ARREST,DRUGS,HISPANIC OR LATINO,2020-03-06,2020-03-06 00:38:00,-97.7191000548326,30.397170286369548
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,YES = 1,INCIDENTAL TO ARREST,DRUGS,HISPANIC OR LATINO,2020-02-15,2020-02-15 22:36:00,-97.82790292758523,30.165937312445184
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,YES = 1,INCIDENTAL TO ARREST,DRUGS,HISPANIC OR LATINO,2020-07-30,2020-07-30 23:40:00,-97.64684189300098,30.299721317071903
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,YES = 1,INCIDENTAL TO ARREST,NOTHING,HISPANIC OR LATINO,2020-03-03,2020-03-03 13:38:00,-97.75798004231756,30.335493452728656
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,YES = 1,INCIDENTAL TO ARREST,NOTHING,HISPANIC OR LATINO,2020-01-20,2020-01-20 21:48:00,-97.7096421136013,30.298062816922524
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,YES = 1,INCIDENTAL TO ARREST,NOTHING,HISPANIC OR LATINO,2020-08-02,2020-08-02 15:34:00,-97.71033933564375,30.285936977411634
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,YES = 1,INCIDENTAL TO ARREST,NOTHING,HISPANIC OR LATINO,2020-01-01,2020-01-01 09:57:00,-97.73441828574673,30.26804971862529
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,YES = 1,INCIDENTAL TO ARREST,NOTHING,HISPANIC OR LATINO,2020-09-29,2020-09-29 23:04:00,-97.69224349017365,30.2613840541293
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,YES = 1,INCIDENTAL TO ARREST,NOTHING,HISPANIC OR LATINO,2020-12-19,2020-12-19 14:33:00,-97.64110868145018,30.30401542413789
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,YES = 1,INCIDENTAL TO ARREST,NOTHING,HISPANIC OR LATINO,2020-02-29,2020-02-29 06:14:00,-97.73116278302719,30.228133906032117
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,YES = 1,INCIDENTAL TO ARREST,NOTHING,HISPANIC OR LATINO,2020-11-21,2020-11-21 19:39:00,-97.7271930628371,30.22864726620652
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,YES = 1,INCIDENTAL TO ARREST,NOTHING,HISPANIC OR LATINO,2020-09-21,2020-09-21 00:00:00,-97.71955120727971,30.238802598460914
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,YES = 1,INCIDENTAL TO ARREST,NOTHING,HISPANIC OR LATINO,2020-02-24,2020-02-24 17:23:00,-97.77069515617194,30.21121343980084
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,YES = 1,INCIDENTAL TO ARREST,NOTHING,HISPANIC OR LATINO,2020-01-02,2020-01-02 20:40:00,-97.74993924729938,30.18120018566386
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,YES = 1,INCIDENTAL TO ARREST,NOTHING,HISPANIC OR LATINO,2020-02-06,2020-02-06 08:41:00,-97.77228949177648,30.19061250791437
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,YES = 1,INCIDENTAL TO ARREST,NOTHING,HISPANIC OR LATINO,2020-02-09,2020-02-09 17:55:00,-97.77727771781672,30.198322287952102
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,YES = 1,INCIDENTAL TO ARREST,NOTHING,HISPANIC OR LATINO,2020-09-25,2020-09-25 09:48:00,-97.73376977573035,30.196348967490234
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,YES = 1,INCIDENTAL TO ARREST,NOTHING,HISPANIC OR LATINO,2020-06-02,2020-06-02 18:16:00,-97.83278264866091,30.445008855870096
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,YES = 1,INCIDENTAL TO ARREST,NOTHING,HISPANIC OR LATINO,2020-06-20,2020-06-20 00:59:00,-97.68975861962726,30.32667901371115
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,YES = 1,INCIDENTAL TO ARREST,NOTHING,HISPANIC OR LATINO,2020-01-02,2020-01-02 16:58:00,-97.69245844700265,30.37132661958495
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,YES = 1,INCIDENTAL TO ARREST,NOTHING,HISPANIC OR LATINO,2020-07-12,2020-07-12 13:27:00,-97.70179200915479,30.35022500941517
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,YES = 1,INCIDENTAL TO ARREST,NOTHING,HISPANIC OR LATINO,2020-11-23,2020-11-23 21:26:00,-97.69129536099096,30.32787135197039
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,YES = 1,INCIDENTAL TO ARREST,NOTHING,HISPANIC OR LATINO,2020-01-20,2020-01-20 22:07:00,-97.7224648567485,30.38949375863837
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,YES = 1,INCIDENTAL TO ARREST,NOTHING,HISPANIC OR LATINO,2020-08-21,2020-08-21 23:22:00,-97.75409310596652,30.319705353893927
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,YES = 1,INCIDENTAL TO ARREST,NOTHING,HISPANIC OR LATINO,2020-08-22,2020-08-22 13:48:00,-97.73869143024346,30.30216636426758
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,YES = 1,INCIDENTAL TO ARREST,NOTHING,HISPANIC OR LATINO,2020-08-08,2020-08-08 21:45:00,-97.74287873313993,30.310425092700605
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,YES = 1,INCIDENTAL TO ARREST,NOTHING,HISPANIC OR LATINO,2020-10-25,2020-10-25 05:03:00,-97.71621881989333,30.30367599727916
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,YES = 1,INCIDENTAL TO ARREST,NOTHING,HISPANIC OR LATINO,2020-03-20,2020-03-20 16:33:00,-97.71109780727242,30.307479606353454
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,YES = 1,INCIDENTAL TO ARREST,NOTHING,HISPANIC OR LATINO,2020-08-06,2020-08-06 21:33:00,-97.69622828529387,30.299699040403404
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,YES = 1,INCIDENTAL TO ARREST,NOTHING,HISPANIC OR LATINO,2020-02-13,2020-02-13 00:16:00,-97.72673841032832,30.290674890175072
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,YES = 1,INCIDENTAL TO ARREST,NOTHING,HISPANIC OR LATINO,2020-12-18,2020-12-18 10:02:00,-97.73377399166519,30.27538557732277
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,YES = 1,INCIDENTAL TO ARREST,NOTHING,HISPANIC OR LATINO,2020-01-12,2020-01-12 20:24:00,-97.69859266294736,30.2728847949906
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,YES = 1,INCIDENTAL TO ARREST,NOTHING,HISPANIC OR LATINO,2020-12-31,2020-12-31 18:40:00,-97.69859266294736,30.2728847949906
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,YES = 1,INCIDENTAL TO ARREST,NOTHING,HISPANIC OR LATINO,2020-10-08,2020-10-08 22:00:00,-97.70904092991432,30.26538719018627
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,YES = 1,INCIDENTAL TO ARREST,NOTHING,HISPANIC OR LATINO,2020-09-26,2020-09-26 23:25:00,-97.7265892157976,30.260525243349612
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,YES = 1,INCIDENTAL TO ARREST,NOTHING,HISPANIC OR LATINO,2020-07-06,2020-07-06 03:43:00,-97.71674995183291,30.25439216248402
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,YES = 1,INCIDENTAL TO ARREST,NOTHING,HISPANIC OR LATINO,2020-10-19,2020-10-19 05:25:00,-97.73402148325533,30.25630869539008
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,YES = 1,INCIDENTAL TO ARREST,NOTHING,HISPANIC OR LATINO,2020-10-26,2020-10-26 19:59:00,-97.70789567357248,30.251691688417125
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,YES = 1,INCIDENTAL TO ARREST,NOTHING,HISPANIC OR LATINO,2020-06-02,2020-06-02 21:19:00,-97.73761095554686,30.267976918836734
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,YES = 1,INCIDENTAL TO ARREST,NOTHING,HISPANIC OR LATINO,2020-09-28,2020-09-28 21:36:00,-97.74612426237627,30.27331698927218
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,YES = 1,INCIDENTAL TO ARREST,NOTHING,HISPANIC OR LATINO,2020-03-08,2020-03-08 05:43:00,-97.74521229297048,30.2703392059277
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,YES = 1,INCIDENTAL TO ARREST,NOTHING,HISPANIC OR LATINO,2020-09-26,2020-09-26 17:54:00,-97.75405286205407,30.270569722027837
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,YES = 1,INCIDENTAL TO ARREST,NOTHING,HISPANIC OR LATINO,2020-11-16,2020-11-16 01:42:00,-97.76207780035637,30.27584662351791
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,YES = 1,INCIDENTAL TO ARREST,NOTHING,HISPANIC OR LATINO,2020-08-30,2020-08-30 22:52:00,-97.76639799702897,30.224799203597726
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,YES = 1,INCIDENTAL TO ARREST,NOTHING,HISPANIC OR LATINO,2020-02-12,2020-02-12 03:21:00,-97.77668971126371,30.22784063316031
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,YES = 1,INCIDENTAL TO ARREST,NOTHING,HISPANIC OR LATINO,2020-01-26,2020-01-26 00:33:00,-97.76610895254106,30.231979996664332
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,YES = 1,INCIDENTAL TO ARREST,NOTHING,HISPANIC OR LATINO,2020-12-06,2020-12-06 01:07:00,-97.76358277177737,30.224310948576857
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,YES = 1,INCIDENTAL TO ARREST,NOTHING,HISPANIC OR LATINO,2020-05-17,2020-05-17 17:36:00,-97.76924063729449,30.22688037907974
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,YES = 1,INCIDENTAL TO ARREST,NOTHING,HISPANIC OR LATINO,2020-12-22,2020-12-22 07:57:00,-97.75811486557876,30.26035967913755
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,YES = 1,INCIDENTAL TO ARREST,NOTHING,HISPANIC OR LATINO,2020-08-28,2020-08-28 19:17:00,-97.74614056175129,30.259111815550753
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,YES = 1,INCIDENTAL TO ARREST,NOTHING,HISPANIC OR LATINO,2020-11-10,2020-11-10 23:35:00,-97.7586937010219,30.242573931575674
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,YES = 1,INCIDENTAL TO ARREST,NOTHING,HISPANIC OR LATINO,2020-05-31,2020-05-31 00:45:00,-97.72930837785489,30.24322860341297
